route,calendar_week,residual_weight,LetterReceived,TreatmentOngoing,TreatmentCompleted,treatment
501,6,6.4000001,0,0,1,1
501,7,5.8600001,0,0,1,1
501,8,6.5799999,0,0,1,1
501,9,6.0799999,0,0,1,1
501,10,6.4200001,0,0,1,1
501,11,6.7800002,0,0,1,1
501,12,6.8000002,0,0,1,1
501,13,6.8400002,0,0,1,1
501,14,6.2600002,0,0,1,1
501,15,7.6399999,0,0,1,1
501,16,7.0999999,0,0,1,1
501,17,6.48,0,0,1,1
501,18,6.6399999,0,0,1,1
501,19,7.54,0,0,1,1
501,20,7.5999999,0,0,1,1
501,21,7.52,0,0,1,1
501,22,7.52,0,0,1,1
501,23,7.2399998,0,0,1,1
501,24,7.5799999,0,0,1,1
501,25,4.3000002,0,0,1,1
501,26,7.3000002,0,0,1,1
501,27,6.8400002,0,0,1,1
501,28,7.4000001,0,0,1,1
501,29,8.2200003,0,0,1,1
501,30,7.5599999,0,0,1,1
501,31,5.5999999,0,0,1,1
501,32,6.8000002,0,0,1,1
501,33,6.4000001,0,0,1,1
501,34,7.0799999,0,0,1,1
501,35,6.54,0,0,1,1
501,36,7.0599999,0,0,1,1
502,-15,9.6000004,0,0,0,0
502,-14,9.5,0,0,0,0
502,-13,8.1999998,0,0,0,0
502,-12,9.8000002,0,0,0,0
502,-11,8.6000004,0,0,0,0
502,-10,8.1999998,0,0,0,0
502,-9,9.8999996,0,0,0,0
502,-8,8.6000004,0,0,0,0
502,-7,6.5,0,0,0,0
502,-6,8.6999998,0,0,0,0
502,-5,8.1999998,0,0,0,0
502,-4,6.3000002,0,0,0,0
502,-3,5.6999998,0,0,0,0
502,-2,6.4000001,0,0,0,0
502,-1,9.8999996,0,0,0,0
502,0,4.3000002,0,0,0,0
502,1,9.6800003,0,0,0,0
502,2,7.98,0,0,0,0
502,3,6.1999998,0,0,0,0
502,4,6.2199998,0,0,0,0
502,5,6.1799998,0,0,0,0
502,6,5.7600002,0,0,0,0
502,7,5.9000001,0,0,0,0
502,8,6.48,0,0,0,0
502,9,6,0,0,0,0
502,10,6.0799999,1,0,0,1
502,11,7.2399998,1,0,0,1
502,12,5.8600001,1,0,0,1
502,13,5.9200001,0,1,0,1
502,14,4.8600001,0,1,0,1
502,15,6.5999999,0,1,0,1
502,16,6.1999998,0,1,0,1
502,17,5.7199998,0,0,1,1
502,18,5.0799999,0,0,1,1
502,19,5.8600001,0,0,1,1
502,20,6.1199999,0,0,1,1
502,21,6.7800002,0,0,1,1
502,22,6.5,0,0,1,1
502,23,5.8800001,0,0,1,1
502,24,6.4200001,0,0,1,1
502,25,5.8200002,0,0,1,1
502,26,6.1599998,0,0,1,1
502,27,6.2199998,0,0,1,1
502,28,6.1799998,0,0,1,1
502,29,6.6799998,0,0,1,1
502,30,6.6599998,0,0,1,1
502,31,6.1999998,0,0,1,1
502,32,6.2800002,0,0,1,1
502,33,5.8600001,0,0,1,1
502,34,6.6599998,0,0,1,1
502,35,13.18,0,0,1,1
502,36,,0,0,1,1
503,-15,9.6000004,0,0,0,0
503,-14,8.8000002,0,0,0,0
503,-13,9,0,0,0,0
503,-12,9.8999996,0,0,0,0
503,-11,10.8,0,0,0,0
503,-10,9.3000002,0,0,0,0
503,-9,9.6999998,0,0,0,0
503,-8,10.3,0,0,0,0
503,-7,10.6,0,0,0,0
503,-6,7.9000001,0,0,0,0
503,-5,9.8000002,0,0,0,0
503,-4,10.9,0,0,0,0
503,-3,10,0,0,0,0
503,-2,9,0,0,0,0
503,-1,9.6000004,0,0,0,0
503,0,6.0999999,0,0,0,0
503,1,8.1800003,0,0,0,0
503,2,10.06,0,0,0,0
503,3,9.46,0,0,0,0
503,4,8.6599998,0,0,0,0
503,5,9.2799997,0,0,0,0
503,6,8.4399996,0,0,0,0
503,7,8.8599997,0,0,0,0
503,8,8.6000004,0,0,0,0
503,9,8.46,0,0,0,0
503,10,9.0799999,0,0,0,0
503,11,9.1400003,0,0,0,0
503,12,10.3,0,0,0,0
503,13,9.8599997,0,0,0,0
503,14,8.2200003,0,0,0,0
503,15,10.74,0,0,0,0
503,16,8.8999996,0,0,0,0
503,17,12.38,0,0,0,0
503,18,8.7600002,0,0,0,0
503,19,9.5799999,0,0,0,0
503,20,9.9200001,0,0,0,0
503,21,12,0,0,0,0
503,22,9.54,1,0,0,1
503,23,9.0799999,1,0,0,1
503,24,10.2,1,0,0,1
503,25,9.3199997,0,1,0,1
503,26,9.4799995,0,1,0,1
503,27,9.2200003,0,1,0,1
503,28,8.2799997,0,1,0,1
503,29,10.14,0,0,1,1
503,30,8.4200001,0,0,1,1
503,31,8.1999998,0,0,1,1
503,32,8.1400003,0,0,1,1
503,33,7.6799998,0,0,1,1
503,34,8,0,0,1,1
503,35,7.8400002,0,0,1,1
503,36,8.6800003,0,0,1,1
504,-15,10.3,0,0,0,0
504,-14,8.8000002,0,0,0,0
504,-13,9.6999998,0,0,0,0
504,-12,10.5,0,0,0,0
504,-11,10.9,0,0,0,0
504,-10,10.5,0,0,0,0
504,-9,9.1000004,0,0,0,0
504,-8,9.3999996,0,0,0,0
504,-7,9.5,0,0,0,0
504,-6,10.3,0,0,0,0
504,-5,9.6999998,0,0,0,0
504,-4,9.3000002,0,0,0,0
504,-3,8.5,0,0,0,0
504,-2,9.8999996,0,0,0,0
504,-1,9.3999996,0,0,0,0
504,0,7.3000002,0,0,0,0
504,1,11.08,0,0,0,0
504,2,9.7600002,0,0,0,0
504,3,8.8400002,0,0,0,0
504,4,8.2200003,0,0,0,0
504,5,8.54,0,0,0,0
504,6,7.9200001,0,0,0,0
504,7,8.7600002,0,0,0,0
504,8,8.1199999,0,0,0,0
504,9,8.7399998,0,0,0,0
504,10,8.9200001,0,0,0,0
504,11,10.34,0,0,0,0
504,12,11.64,0,0,0,0
504,13,9.3199997,0,0,0,0
504,14,8,1,0,0,1
504,15,8.8800001,1,0,0,1
504,16,8.8199997,1,0,0,1
504,17,10.76,0,1,0,1
504,18,7.6599998,0,1,0,1
504,19,8.1800003,0,1,0,1
504,20,10.52,0,1,0,1
504,21,8.6599998,0,0,1,1
504,22,8.96,0,0,1,1
504,23,9.3000002,0,0,1,1
504,24,9.8199997,0,0,1,1
504,25,8.6400003,0,0,1,1
504,26,8.6999998,0,0,1,1
504,27,8.2399998,0,0,1,1
504,28,8.7200003,0,0,1,1
504,29,9.4799995,0,0,1,1
504,30,8.6000004,0,0,1,1
504,31,7.1399999,0,0,1,1
504,32,9.1000004,0,0,1,1
504,33,7.6799998,0,0,1,1
504,34,8.1599998,0,0,1,1
504,35,8.4200001,0,0,1,1
504,36,8.3999996,0,0,1,1
505,-15,9.6999998,0,0,0,0
505,-14,9.6000004,0,0,0,0
505,-13,9.1000004,0,0,0,0
505,-12,9.1999998,0,0,0,0
505,-11,9.1000004,0,0,0,0
505,-10,9.1000004,0,0,0,0
505,-9,9.3000002,0,0,0,0
505,-8,9,0,0,0,0
505,-7,8.8999996,0,0,0,0
505,-6,8.6000004,0,0,0,0
505,-5,8.8999996,0,0,0,0
505,-4,9,0,0,0,0
505,-3,7.9000001,0,0,0,0
505,-2,8.5,0,0,0,0
505,-1,9,0,0,0,0
505,0,5.9000001,0,0,0,0
505,2,9.3800001,0,0,0,0
505,3,9.2799997,0,0,0,0
505,4,8.1000004,0,0,0,0
505,5,7.6399999,0,0,0,0
505,6,7.7800002,0,0,0,0
505,7,8.6199999,0,0,0,0
505,8,8.1199999,0,0,0,0
505,9,7.7399998,0,0,0,0
505,10,9.1999998,0,0,0,0
505,11,9.5200005,0,0,0,0
505,12,9.1400003,0,0,0,0
505,13,8.1400003,0,0,0,0
505,14,8.0200005,0,0,0,0
505,15,10.1,0,0,0,0
505,16,11.58,0,0,0,0
505,17,9.2200003,0,0,0,0
505,18,7.54,1,0,0,1
505,19,8.2399998,1,0,0,1
505,20,9.6400003,1,0,0,1
505,21,8.6599998,0,1,0,1
505,22,8.3199997,0,1,0,1
505,23,8.1599998,0,1,0,1
505,24,7.5799999,0,1,0,1
505,25,7.3200002,0,0,1,1
505,26,7.6799998,0,0,1,1
505,27,5.2399998,0,0,1,1
505,28,7.3400002,0,0,1,1
505,29,7.7399998,0,0,1,1
505,30,8.4799995,0,0,1,1
505,31,6.8400002,0,0,1,1
505,32,7.7600002,0,0,1,1
505,33,7.5,0,0,1,1
505,34,7.0999999,0,0,1,1
505,35,7.2399998,0,0,1,1
505,36,7.7800002,0,0,1,1
506,-15,10.1,0,0,0,0
506,-14,11.4,0,0,0,0
506,-13,11.4,0,0,0,0
506,-12,10.7,0,0,0,0
506,-11,11.3,0,0,0,0
506,-10,10.9,0,0,0,0
506,-9,11.1,0,0,0,0
506,-8,10.5,0,0,0,0
506,-7,9.3000002,0,0,0,0
506,-6,9.6999998,0,0,0,0
506,-5,9.6000004,0,0,0,0
506,-4,10,0,0,0,0
506,-3,9,0,0,0,0
506,-2,9.3999996,0,0,0,0
506,-1,8.8999996,0,0,0,0
506,0,6.6999998,0,0,0,0
506,1,11.3,0,0,0,0
506,2,10.14,0,0,0,0
506,3,9.2799997,0,0,0,0
506,4,8.6800003,0,0,0,0
506,5,9.6199999,0,0,0,0
506,6,8.8000002,0,0,0,0
506,7,8.1800003,1,0,0,1
506,8,8.6800003,1,0,0,1
506,9,7.98,0,1,0,1
506,10,7.8000002,0,1,0,1
506,11,9.2799997,0,1,0,1
506,12,8.4200001,0,1,0,1
506,13,7.5799999,0,1,0,1
506,14,7.9000001,0,0,1,1
506,15,9.0200005,0,0,1,1
506,16,8.6599998,0,0,1,1
506,17,5.8800001,0,0,1,1
506,18,8.0200005,0,0,1,1
506,19,8.9799995,0,0,1,1
506,20,9.04,0,0,1,1
506,21,8.2399998,0,0,1,1
506,22,9.8400002,0,0,1,1
506,23,8.7600002,0,0,1,1
506,24,8.9200001,0,0,1,1
506,25,9.4799995,0,0,1,1
506,26,9.0799999,0,0,1,1
506,27,8.8199997,0,0,1,1
506,28,9.1999998,0,0,1,1
506,29,8.3400002,0,0,1,1
506,30,8.5,0,0,1,1
506,31,8.0799999,0,0,1,1
506,32,7.6199999,0,0,1,1
506,33,7.4200001,0,0,1,1
506,34,8.3400002,0,0,1,1
506,35,7.9400001,0,0,1,1
506,36,9.1400003,0,0,1,1
507,-15,9.1000004,0,0,0,0
507,-14,9,0,0,0,0
507,-13,9.8000002,0,0,0,0
507,-12,9.8999996,0,0,0,0
507,-11,11,0,0,0,0
507,-10,9.8000002,0,0,0,0
507,-9,9.8999996,0,0,0,0
507,-8,9.3000002,0,0,0,0
507,-7,9.1999998,0,0,0,0
507,-6,10.7,0,0,0,0
507,-5,9.6999998,0,0,0,0
507,-4,9.1999998,0,0,0,0
507,-3,8.6999998,0,0,0,0
507,-2,10.7,0,0,0,0
507,-1,5.3000002,0,0,0,0
507,0,9.3000002,0,0,0,0
507,1,10.84,0,0,0,0
507,2,11.02,0,0,0,0
507,3,8.6999998,0,0,0,0
507,4,8.6599998,0,0,0,0
507,5,,0,0,0,0
507,6,8.7600002,0,0,0,0
507,7,9.1000004,0,0,0,0
507,8,9.3199997,0,0,0,0
507,9,8.7399998,0,0,0,0
507,10,9.3599997,0,0,0,0
507,11,10.58,0,0,0,0
507,12,10.02,0,0,0,0
507,13,8.9200001,0,0,0,0
507,14,10.6,0,0,0,0
507,15,12.48,0,0,0,0
507,16,11.02,0,0,0,0
507,17,9.7200003,0,0,0,0
507,18,8.8599997,0,0,0,0
507,19,10.1,0,0,0,0
507,20,10.88,0,0,0,0
507,21,10.06,0,0,0,0
507,22,9.0600004,0,0,0,0
507,23,8.9200001,0,0,0,0
507,24,8.8800001,0,0,0,0
507,25,9.6599998,0,0,0,0
507,26,8.5600004,1,0,0,1
507,27,8.8000002,1,0,0,1
507,28,8.9399996,1,0,0,1
507,29,9.96,0,1,0,1
507,30,9.8400002,0,1,0,1
507,31,7.3200002,0,1,0,1
507,32,7.02,0,1,0,1
507,33,6.5999999,0,0,1,1
507,34,7.2399998,0,0,1,1
507,35,7.54,0,0,1,1
507,36,10.44,0,0,1,1
508,-15,8.5,0,0,0,0
508,-14,9.3000002,0,0,0,0
508,-13,9.1999998,0,0,0,0
508,-12,9.3000002,0,0,0,0
508,-11,8.3999996,0,0,0,0
508,-10,9.3000002,0,0,0,0
508,-9,8.8000002,0,0,0,0
508,-8,10,0,0,0,0
508,-7,9.6000004,0,0,0,0
508,-6,10.3,0,0,0,0
508,-5,11.2,0,0,0,0
508,-4,8.8999996,0,0,0,0
508,-3,8.5,0,0,0,0
508,-2,9,0,0,0,0
508,-1,7.9000001,0,0,0,0
508,0,6.6999998,0,0,0,0
508,1,12.4,0,0,0,0
508,2,9.46,0,0,0,0
508,3,8.8199997,0,0,0,0
508,4,8.1000004,0,0,0,0
508,5,7.3800001,0,0,0,0
508,6,8.0600004,0,0,0,0
508,7,9.8000002,1,0,0,1
508,8,6.6199999,1,0,0,1
508,9,7.6599998,0,1,0,1
508,10,7.7600002,0,1,0,1
508,11,7.96,0,1,0,1
508,12,6.9400001,0,1,0,1
508,13,8.1599998,0,1,0,1
508,14,7.0999999,0,0,1,1
508,15,8.3000002,0,0,1,1
508,16,8.1000004,0,0,1,1
508,17,9.2799997,0,0,1,1
508,18,7.2600002,0,0,1,1
508,19,8.5600004,0,0,1,1
508,20,8.1199999,0,0,1,1
508,21,9.0200005,0,0,1,1
508,22,8.3599997,0,0,1,1
508,23,8.4399996,0,0,1,1
508,24,7.98,0,0,1,1
508,25,8.7200003,0,0,1,1
508,26,8.4799995,0,0,1,1
508,27,8.3800001,0,0,1,1
508,28,9,0,0,1,1
508,29,10.2,0,0,1,1
508,30,8.3999996,0,0,1,1
508,31,9.7200003,0,0,1,1
508,32,7.2600002,0,0,1,1
508,33,7.7800002,0,0,1,1
508,34,7.7800002,0,0,1,1
508,35,10.94,0,0,1,1
508,36,8.2200003,0,0,1,1
509,-15,10,0,0,0,0
509,-14,9.1000004,0,0,0,0
509,-13,8.6999998,0,0,0,0
509,-12,9.3000002,0,0,0,0
509,-11,8.8999996,0,0,0,0
509,-10,9.3000002,0,0,0,0
509,-9,9,0,0,0,0
509,-8,11,0,0,0,0
509,-7,10.1,0,0,0,0
509,-6,8.8000002,0,0,0,0
509,-5,7.9000001,0,0,0,0
509,-4,8.6000004,0,0,0,0
509,-3,8.3999996,0,0,0,0
509,-2,9.5,0,0,0,0
509,-1,9.5,0,0,0,0
509,0,5.8000002,0,0,0,0
509,1,11.56,0,0,0,0
509,2,10.82,0,0,0,0
509,3,9.3599997,0,0,0,0
509,4,8.5799999,0,0,0,0
509,5,8.3199997,0,0,0,0
509,6,8.3199997,0,0,0,0
509,7,8.6599998,0,0,0,0
509,8,8.2600002,0,0,0,0
509,9,9.7200003,0,0,0,0
509,10,8.96,1,0,0,1
509,11,9.0200005,1,0,0,1
509,12,8.6000004,1,0,0,1
509,13,7.9200001,0,1,0,1
509,14,7.7399998,0,1,0,1
509,15,9.1400003,0,1,0,1
509,16,8.2200003,0,1,0,1
509,17,8.0799999,0,0,1,1
509,18,7.52,0,0,1,1
509,19,7.54,0,0,1,1
509,20,10.14,0,0,1,1
509,21,7.02,0,0,1,1
509,22,8.8599997,0,0,1,1
509,23,7.54,0,0,1,1
509,24,8.6199999,0,0,1,1
509,25,7.4200001,0,0,1,1
509,26,7.7399998,0,0,1,1
509,27,8.6599998,0,0,1,1
509,28,7.8800001,0,0,1,1
509,29,8.3400002,0,0,1,1
509,30,8.9200001,0,0,1,1
509,31,6.6999998,0,0,1,1
509,32,7.3200002,0,0,1,1
509,33,8.3999996,0,0,1,1
509,34,7.96,0,0,1,1
509,35,7.7800002,0,0,1,1
509,36,8.3199997,0,0,1,1
510,-15,,0,0,0,0
510,-14,10.8,0,0,0,0
510,-13,9.8000002,0,0,0,0
510,-12,10.5,0,0,0,0
510,-11,10.6,0,0,0,0
510,-10,11.4,0,0,0,0
510,-9,10.1,0,0,0,0
510,-8,11,0,0,0,0
510,-7,11.2,0,0,0,0
510,-6,9.1999998,0,0,0,0
510,-5,9.6999998,0,0,0,0
510,-4,9.5,0,0,0,0
510,-3,9.1999998,0,0,0,0
510,-2,9.3000002,0,0,0,0
510,-1,10,0,0,0,0
510,0,5.3000002,0,0,0,0
510,1,11.74,0,0,0,0
510,2,11.74,0,0,0,0
510,3,9.9799995,0,0,0,0
510,4,10.52,0,0,0,0
510,5,9.46,0,0,0,0
510,6,9.3599997,0,0,0,0
510,7,10.4,0,0,0,0
510,8,8.7200003,0,0,0,0
510,9,9.6000004,0,0,0,0
510,10,9.6800003,0,0,0,0
510,11,10.74,0,0,0,0
510,12,10.2,0,0,0,0
510,13,10.52,0,0,0,0
510,14,9.2399998,0,0,0,0
510,15,10.36,0,0,0,0
510,16,10.52,0,0,0,0
510,17,11.1,0,0,0,0
510,18,9.5799999,0,0,0,0
510,19,10.4,0,0,0,0
510,20,11.02,0,0,0,0
510,21,9.8800001,0,0,0,0
510,22,9,1,0,0,1
510,23,9.1199999,1,0,0,1
510,24,8.9799995,1,0,0,1
510,25,6.96,0,1,0,1
510,26,9.1599998,0,1,0,1
510,27,8.5799999,0,1,0,1
510,28,9.1000004,0,1,0,1
510,29,8.5200005,0,0,1,1
510,30,8.2600002,0,0,1,1
510,31,7.8800001,0,0,1,1
510,32,8.0799999,0,0,1,1
510,33,7.7399998,0,0,1,1
510,34,9.0799999,0,0,1,1
510,35,8.96,0,0,1,1
510,36,9.9200001,0,0,1,1
511,-15,9.3000002,0,0,0,0
511,-14,9.5,0,0,0,0
511,-13,9.1999998,0,0,0,0
511,-12,9.3999996,0,0,0,0
511,-11,8.6000004,0,0,0,0
511,-10,9.1000004,0,0,0,0
511,-9,9.3000002,0,0,0,0
511,-8,9.6000004,0,0,0,0
511,-7,9.6000004,0,0,0,0
511,-6,9.8999996,0,0,0,0
511,-5,9.1000004,0,0,0,0
511,-4,10.3,0,0,0,0
511,-3,4.4000001,0,0,0,0
511,-2,8.8000002,0,0,0,0
511,-1,8.8000002,0,0,0,0
511,0,7.0999999,0,0,0,0
511,1,10.6,0,0,0,0
511,2,10.16,0,0,0,0
511,3,9,0,0,0,0
511,4,8.8000002,0,0,0,0
511,5,8.1000004,0,0,0,0
511,6,8.2200003,0,0,0,0
511,7,8.3800001,0,0,0,0
511,8,8.6800003,0,0,0,0
511,9,9.1000004,0,0,0,0
511,10,9.2600002,0,0,0,0
511,11,11.78,0,0,0,0
511,12,9.6000004,0,0,0,0
511,13,9.04,0,0,0,0
511,14,10.08,0,0,0,0
511,15,10.32,0,0,0,0
511,16,10.68,0,0,0,0
511,17,9.6999998,0,0,0,0
511,18,8.54,1,0,0,1
511,19,8.7600002,1,0,0,1
511,20,10.02,1,0,0,1
511,21,8.54,0,1,0,1
511,22,7.6599998,0,1,0,1
511,23,8.3199997,0,1,0,1
511,24,8.6800003,0,1,0,1
511,25,8.2600002,0,0,1,1
511,26,8.1000004,0,0,1,1
511,27,7.5,0,0,1,1
511,28,9.2600002,0,0,1,1
511,29,9.4799995,0,0,1,1
511,30,7.7800002,0,0,1,1
511,31,7.5599999,0,0,1,1
511,32,8.6400003,0,0,1,1
511,33,8.6000004,0,0,1,1
511,34,8.04,0,0,1,1
511,35,8.5799999,0,0,1,1
511,36,8.3400002,0,0,1,1
512,-15,9.1999998,0,0,0,0
512,-14,9.3999996,0,0,0,0
512,-13,8.1000004,0,0,0,0
512,-12,11.6,0,0,0,0
512,-11,8.5,0,0,0,0
512,-10,8.5,0,0,0,0
512,-9,8.6999998,0,0,0,0
512,-8,8.8999996,0,0,0,0
512,-7,8.1999998,0,0,0,0
512,-6,8.5,0,0,0,0
512,-5,8.1999998,0,0,0,0
512,-4,9.3000002,0,0,0,0
512,-3,9.3000002,0,0,0,0
512,-2,9.3000002,0,0,0,0
512,-1,11.5,0,0,0,0
512,0,7.1999998,0,0,0,0
512,1,10.84,0,0,0,0
512,2,10.28,0,0,0,0
512,3,9.0200005,0,0,0,0
512,4,8.8999996,0,0,0,0
512,5,8.1999998,0,0,0,0
512,6,8.1599998,0,0,0,0
512,7,8.6599998,0,0,0,0
512,8,7.9200001,0,0,0,0
512,9,8.9799995,0,0,0,0
512,10,9.3400002,0,0,0,0
512,11,10.3,0,0,0,0
512,12,9.8800001,0,0,0,0
512,13,9.4399996,0,0,0,0
512,14,8.4799995,1,0,0,1
512,15,10.44,1,0,0,1
512,16,9.9799995,1,0,0,1
512,17,9.2399998,0,1,0,1
512,18,8.04,0,1,0,1
512,19,8.1999998,0,1,0,1
512,20,9.04,0,1,0,1
512,21,9.04,0,0,1,1
512,22,9.1999998,0,0,1,1
512,23,8.6999998,0,0,1,1
512,24,9.0200005,0,0,1,1
512,25,8.1999998,0,0,1,1
512,26,8.5200005,0,0,1,1
512,27,8.3199997,0,0,1,1
512,28,8.3400002,0,0,1,1
512,29,9.1800003,0,0,1,1
512,30,9.5,0,0,1,1
512,31,8.3800001,0,0,1,1
512,32,7.5999999,0,0,1,1
512,33,7.7199998,0,0,1,1
512,34,8.3599997,0,0,1,1
512,35,7.96,0,0,1,1
512,36,14.48,0,0,1,1
513,-15,8.6999998,0,0,0,0
513,-14,8.3999996,0,0,0,0
513,-13,8.6999998,0,0,0,0
513,-12,9.3000002,0,0,0,0
513,-11,9.5,0,0,0,0
513,-10,9.3000002,0,0,0,0
513,-9,9.3999996,0,0,0,0
513,-8,9.3000002,0,0,0,0
513,-7,10.2,0,0,0,0
513,-6,8.6999998,0,0,0,0
513,-5,8.5,0,0,0,0
513,-4,5,0,0,0,0
513,-3,7.9000001,0,0,0,0
513,-2,8.8000002,0,0,0,0
513,-1,8.5,0,0,0,0
513,0,5.1999998,0,0,0,0
513,1,8.54,1,0,0,1
513,2,7.6799998,1,0,0,1
513,3,7.2399998,0,1,0,1
513,4,5.8600001,0,1,0,1
513,5,6.46,0,1,0,1
513,6,5.5,0,1,0,1
513,7,6.5999999,0,1,0,1
513,8,5.7199998,0,1,0,1
513,9,6.2800002,0,0,1,1
513,10,6.1599998,0,0,1,1
513,11,7.5599999,0,0,1,1
513,12,6.7600002,0,0,1,1
513,13,6.9000001,0,0,1,1
513,14,6.6799998,0,0,1,1
513,15,8.1199999,0,0,1,1
513,16,8.0600004,0,0,1,1
513,17,7.48,0,0,1,1
513,18,6.8600001,0,0,1,1
513,19,8.2600002,0,0,1,1
513,20,8.6000004,0,0,1,1
513,21,8.0799999,0,0,1,1
513,22,7.5,0,0,1,1
513,23,7.5999999,0,0,1,1
513,24,8.2600002,0,0,1,1
513,25,7.4000001,0,0,1,1
513,26,8.04,0,0,1,1
513,27,7.0599999,0,0,1,1
513,28,8.1199999,0,0,1,1
513,29,7.9000001,0,0,1,1
513,30,7.4400001,0,0,1,1
513,31,7.7800002,0,0,1,1
513,32,7.1799998,0,0,1,1
513,33,6.96,0,0,1,1
513,34,7.5999999,0,0,1,1
513,35,7.3600001,0,0,1,1
513,36,7.3000002,0,0,1,1
